Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-45729,Paid Ads,Youth,23.0,,64234.0,3637.0,1680.0,,602976.0,70.97,7.05,Bengali,9.92,Premium Shoppers,16-10-2024
NY-CMP-7839,Social Media,Working Women,7.0,Instagram,67793.0,4416.0,,779.0,,286.32,,English,10.42,Tier 2 City Customers,19-11-2024
NY-CMP-1110,Paid Ads,Working Women,6.0,"WhatsApp, Instagram, Google",93228.0,5488.0,,,739370.0,249.36,1.77,Bengali,10.13,College Students,29-04-2025
NY-CMP-55834,,,26.0,,85563.0,2170.0,619.0,315.0,125370.0,617.39,-0.36,English,3.63,Premium Shoppers,04-11-2024
NY-CMP-46943,Social Media,Youth,8.0,"YouTube, WhatsApp, Instagram",24625.0,3066.0,1040.0,684.0,441864.0,171.74,2.76,English,19.45,College Students,
NY-CMP-22104,Email,Youth,27.0,Instagram,36968.0,4863.0,1137.0,487.0,240091.0,436.83,0.13,Tamil,17.55,Working Women,16-12-2024
NY-CMP-13851,Email,Tier 2 City Customers,28.0,"Google, WhatsApp",18768.0,2339.0,601.0,364.0,287196.0,324.35,1.43,Tamil,17.6,Working Women,06-08-2024
NY-CMP-36041,Influencer,College Students,12.0,Google,59330.0,2532.0,1002.0,440.0,169840.0,620.17,-0.38,English,6.7,Working Women,07-08-2024
NY-CMP-20327,Influencer,Premium Shoppers,29.0,WhatsApp,57534.0,4299.0,1226.0,376.0,276736.0,665.25,0.11,Bengali,10.26,Tier 2 City Customers,06-10-2024
NY-CMP-43539,,Working Women,27.0,"YouTube, Google, WhatsApp",71585.0,2792.0,1428.0,439.0,321787.0,121.38,5.04,English,6.51,College Students,06-03-2025
NY-CMP-38303,Social Media,Working Women,5.0,"WhatsApp, Email, YouTube",15281.0,2289.0,1328.0,779.0,239932.0,324.1,-0.05,English,28.77,Youth,01-02-2025
NY-CMP-10848,Influencer,College Students,24.0,"WhatsApp, Instagram",94270.0,11321.0,6523.0,3228.0,761808.0,27.9,7.46,,22.35,Working Women,08-02-2025
NY-CMP-6373,SEO,Youth,8.0,Facebook,50840.0,3515.0,1514.0,546.0,327054.0,,0.77,Tamil,10.97,Tier 2 City Customers,24-08-2024
NY-CMP-20649,Paid Ads,Premium Shoppers,23.0,"Facebook, YouTube",71010.0,8044.0,2606.0,789.0,329013.0,122.94,2.39,,16.11,Tier 2 City Customers,05-08-2024
NY-CMP-25651,Email,Youth,24.0,,76682.0,5137.0,2215.0,1694.0,528528.0,80.48,2.88,Hindi,11.8,Youth,11-02-2025
NY-CMP-38672,,Youth,30.0,"Facebook, Email, Instagram",91113.0,13515.0,4039.0,2209.0,1424805.0,91.33,6.06,English,21.69,,20-04-2025
NY-CMP-51831,Email,Tier 2 City Customers,,"Facebook, Google",43796.0,1108.0,504.0,249.0,108066.0,353.93,0.23,Tamil,4.25,Working Women,20-12-2024
NY-CMP-14774,Influencer,,6.0,"WhatsApp, Instagram, Google",43306.0,2065.0,1211.0,941.0,203256.0,309.75,-0.3,Tamil,9.74,College Students,26-09-2024
NY-CMP-22210,Paid Ads,Working Women,27.0,"Facebook, Google",56555.0,8010.0,2912.0,2263.0,1068136.0,26.31,16.94,Bengali,23.31,Tier 2 City Customers,13-07-2024
NY-CMP-48670,SEO,College Students,7.0,Facebook,19518.0,593.0,284.0,175.0,68425.0,1402.63,-0.72,,5.39,Premium Shoppers,21-01-2025
NY-CMP-21029,Influencer,Premium Shoppers,24.0,Instagram,32155.0,3098.0,1138.0,472.0,333232.0,301.76,1.34,Tamil,,College Students,06-12-2024
NY-CMP-1926,Email,Tier 2 City Customers,9.0,WhatsApp,62654.0,,3298.0,,733905.0,40.12,9.54,Tamil,21.7,Premium Shoppers,06-04-2025
NY-CMP-2194,SEO,Tier 2 City Customers,7.0,,45615.0,5721.0,2568.0,1379.0,317170.0,46.81,3.91,Tamil,21.19,Tier 2 City Customers,05-09-2024
NY-CMP-56212,SEO,Working Women,11.0,"Email, Google, YouTube",16814.0,1704.0,822.0,474.0,190548.0,194.34,1.07,Tamil,17.84,Youth,13-04-2025
NY-CMP-14519,Email,Tier 2 City Customers,26.0,"Instagram, YouTube, Facebook",66179.0,7100.0,3030.0,1706.0,1061132.0,41.74,13.9,Hindi,17.88,Youth,22-09-2024
NY-CMP-40526,Influencer,Premium Shoppers,26.0,"Facebook, Instagram",24795.0,1393.0,828.0,574.0,408114.0,181.99,2.91,English,11.27,Tier 2 City Customers,18-10-2024
NY-CMP-55856,SEO,Working Women,,Instagram,94276.0,10630.0,3404.0,1202.0,897894.0,245.95,2.04,Bengali,16.16,College Students,08-07-2024
NY-CMP-50495,SEO,Youth,7.0,Google,14148.0,964.0,393.0,133.0,32851.0,1185.8,,Tamil,10.53,Youth,24-01-2025
NY-CMP-41190,SEO,Working Women,19.0,"YouTube, Facebook, WhatsApp",44453.0,,1648.0,1092.0,457548.0,241.92,0.73,Bengali,17.33,College Students,07-06-2025
NY-CMP-34839,SEO,Working Women,27.0,Google,52896.0,3882.0,1620.0,659.0,274803.0,96.04,3.34,English,11.65,Working Women,04-03-2025
NY-CMP-15477,Social Media,Working Women,8.0,"YouTube, WhatsApp",11430.0,1698.0,808.0,254.0,107696.0,582.71,-0.27,,24.15,Tier 2 City Customers,27-11-2024
NY-CMP-30494,SEO,Premium Shoppers,17.0,Google,83583.0,10553.0,2356.0,1440.0,993600.0,74.92,8.21,English,17.17,Tier 2 City Customers,29-04-2025
NY-CMP-47683,Paid Ads,Working Women,22.0,"YouTube, Google",58301.0,7881.0,1610.0,499.0,237524.0,597.79,-0.2,Hindi,17.14,College Students,03-03-2025
NY-CMP-25612,SEO,Youth,28.0,"WhatsApp, Email",84477.0,3208.0,1674.0,1075.0,330025.0,59.23,4.18,Tamil,7.05,Premium Shoppers,12-05-2025
NY-CMP-19200,,Tier 2 City Customers,17.0,"Email, Instagram, WhatsApp",64533.0,7540.0,3029.0,1011.0,234552.0,236.06,-0.02,English,17.94,Youth,28-03-2025
NY-CMP-49177,SEO,Working Women,26.0,WhatsApp,44395.0,5226.0,1220.0,736.0,306912.0,146.32,1.85,Hindi,16.18,College Students,18-04-2025
NY-CMP-48026,SEO,Working Women,23.0,Instagram,27104.0,2770.0,1606.0,823.0,,297.15,0.17,English,,Premium Shoppers,11-11-2024
NY-CMP-24473,Paid Ads,Youth,,"Google, Facebook, Instagram",41252.0,5310.0,1746.0,614.0,465412.0,177.65,3.27,English,18.59,Premium Shoppers,27-09-2024
NY-CMP-38448,Paid Ads,Premium Shoppers,28.0,"WhatsApp, Email",60134.0,5159.0,2730.0,1759.0,1393128.0,169.63,3.67,Tamil,16.04,Working Women,06-04-2025
NY-CMP-12062,,Premium Shoppers,29.0,WhatsApp,81636.0,4610.0,2198.0,992.0,661664.0,197.05,2.38,English,9.55,Premium Shoppers,09-11-2024
NY-CMP-26461,Email,Premium Shoppers,,Google,82225.0,11930.0,5669.0,,483480.0,99.19,1.57,Bengali,23.71,Working Women,25-01-2025
NY-CMP-32327,Paid Ads,Premium Shoppers,6.0,"Email, Google, Instagram",52973.0,3430.0,1277.0,741.0,378651.0,131.95,2.87,Hindi,10.28,Premium Shoppers,15-11-2024
NY-CMP-48035,SEO,Tier 2 City Customers,17.0,YouTube,54077.0,3618.0,1357.0,601.0,198330.0,185.63,0.78,Tamil,10.31,Working Women,03-07-2024
NY-CMP-23636,Email,Premium Shoppers,21.0,"Instagram, Google",39191.0,1052.0,463.0,298.0,75096.0,312.46,-0.19,Tamil,4.63,Working Women,25-05-2025
NY-CMP-44236,,Premium Shoppers,19.0,"Facebook, WhatsApp",63973.0,7259.0,3345.0,1356.0,916656.0,206.07,2.28,Tamil,18.7,Youth,10-08-2024
NY-CMP-21207,Email,Working Women,5.0,"YouTube, WhatsApp",88987.0,9083.0,4594.0,2865.0,1100160.0,,7.51,Bengali,18.59,Working Women,09-11-2024
NY-CMP-19586,,Premium Shoppers,29.0,"YouTube, Email",65739.0,4044.0,1190.0,682.0,496496.0,303.71,1.4,Bengali,9.0,Working Women,21-03-2025
NY-CMP-12499,Influencer,College Students,17.0,"Google, WhatsApp",24418.0,2411.0,1374.0,784.0,200704.0,71.51,2.58,Hindi,18.71,Tier 2 City Customers,10-05-2025
NY-CMP-55250,SEO,Premium Shoppers,22.0,"Google, WhatsApp",96390.0,4592.0,1588.0,716.0,335804.0,325.01,0.44,Tamil,7.15,Working Women,11-05-2025
NY-CMP-21318,SEO,Tier 2 City Customers,5.0,Instagram,79819.0,2344.0,1381.0,852.0,469452.0,118.31,3.66,English,5.73,,21-07-2024
NY-CMP-44012,Paid Ads,College Students,27.0,Google,19898.0,568.0,285.0,172.0,40764.0,787.42,-0.7,English,5.15,Tier 2 City Customers,02-12-2024
NY-CMP-37667,Social Media,Youth,5.0,YouTube,59305.0,1253.0,407.0,322.0,216062.0,656.43,0.02,Tamil,3.34,Tier 2 City Customers,16-03-2025
NY-CMP-6874,Influencer,Premium Shoppers,13.0,"Google, Instagram",12243.0,1131.0,599.0,430.0,331100.0,342.27,1.25,Tamil,17.64,Premium Shoppers,21-07-2024
NY-CMP-12042,,Premium Shoppers,24.0,"YouTube, Google, Instagram",27775.0,829.0,203.0,80.0,63600.0,1872.75,-0.58,Bengali,4.0,Working Women,22-11-2024
NY-CMP-50296,SEO,Premium Shoppers,29.0,Email,46182.0,3060.0,1322.0,846.0,637884.0,95.06,6.93,Tamil,11.32,Premium Shoppers,04-12-2024
NY-CMP-54605,Paid Ads,Youth,13.0,"YouTube, Instagram, Facebook",73535.0,5108.0,2495.0,1038.0,822096.0,218.49,2.62,Bengali,11.75,College Students,09-08-2024
NY-CMP-31943,Paid Ads,Tier 2 City Customers,12.0,"YouTube, WhatsApp",29623.0,1045.0,416.0,242.0,140602.0,928.26,-0.37,,5.75,College Students,02-05-2025
NY-CMP-46191,SEO,Working Women,6.0,Instagram,32432.0,2923.0,725.0,271.0,215174.0,330.96,1.4,Tamil,12.08,College Students,15-05-2025
NY-CMP-17700,Paid Ads,Working Women,25.0,"WhatsApp, Facebook, Email",18032.0,757.0,268.0,164.0,40180.0,1493.01,-0.84,Tamil,6.59,Premium Shoppers,29-05-2025
NY-CMP-33760,Influencer,Youth,,"Google, Facebook, Instagram",77166.0,8756.0,2740.0,1771.0,1160005.0,99.67,5.57,Bengali,,Youth,20-11-2024
NY-CMP-43382,Email,Tier 2 City Customers,17.0,"Facebook, YouTube",92418.0,9484.0,4839.0,2128.0,1121456.0,124.96,3.22,Tamil,17.8,Premium Shoppers,12-04-2025
NY-CMP-13753,Paid Ads,Working Women,12.0,"Email, WhatsApp, Facebook",26948.0,3898.0,1947.0,809.0,518569.0,260.51,1.46,Tamil,24.69,Tier 2 City Customers,12-02-2025
NY-CMP-35957,Paid Ads,Youth,5.0,"Email, Instagram, WhatsApp",84407.0,10733.0,5544.0,3616.0,1012480.0,75.72,2.7,Tamil,23.57,Tier 2 City Customers,30-10-2024
NY-CMP-24336,Paid Ads,Working Women,24.0,"Google, Facebook",10114.0,788.0,182.0,98.0,33124.0,748.29,-0.55,,10.56,Tier 2 City Customers,01-07-2024
NY-CMP-53656,Paid Ads,Premium Shoppers,12.0,WhatsApp,34133.0,2080.0,941.0,498.0,386946.0,331.74,1.34,Bengali,10.31,Working Women,04-06-2025
NY-CMP-34273,Paid Ads,College Students,21.0,"Email, Facebook",17888.0,1412.0,465.0,224.0,138656.0,693.12,-0.11,English,11.75,College Students,18-10-2024
NY-CMP-48071,Social Media,,29.0,Google,79105.0,5466.0,2125.0,844.0,673512.0,283.8,1.81,Tamil,10.66,Tier 2 City Customers,21-05-2025
NY-CMP-45025,Email,Youth,9.0,Facebook,,2179.0,539.0,252.0,75348.0,771.85,-0.61,Tamil,7.67,Working Women,13-12-2024
NY-CMP-35357,,College Students,19.0,WhatsApp,32028.0,2144.0,641.0,472.0,323792.0,533.96,,Bengali,10.17,Tier 2 City Customers,14-04-2025
NY-CMP-56509,Influencer,College Students,23.0,Email,39982.0,1312.0,724.0,352.0,148192.0,744.97,-0.43,Bengali,5.97,Tier 2 City Customers,29-03-2025
NY-CMP-16158,SEO,Youth,19.0,Google,14191.0,648.0,308.0,242.0,57838.0,474.45,-0.5,English,8.44,Working Women,03-03-2025
NY-CMP-13892,Social Media,Tier 2 City Customers,18.0,"YouTube, Email",78918.0,5286.0,1945.0,1506.0,551196.0,79.29,3.62,Hindi,11.07,Tier 2 City Customers,27-12-2024
NY-CMP-52573,Paid Ads,Premium Shoppers,17.0,"Instagram, YouTube",77104.0,1943.0,,292.0,67452.0,381.24,-0.39,Bengali,3.45,Tier 2 City Customers,30-04-2025
NY-CMP-42653,Paid Ads,College Students,9.0,"Facebook, YouTube, Email",92632.0,7060.0,3887.0,1973.0,1213395.0,139.04,3.42,Tamil,13.95,Premium Shoppers,31-01-2025
NY-CMP-53459,Email,Working Women,22.0,"WhatsApp, Facebook",66920.0,9781.0,3256.0,1467.0,664551.0,,4.19,English,21.67,Working Women,16-01-2025
NY-CMP-50479,SEO,Tier 2 City Customers,24.0,"Email, Instagram, WhatsApp",55598.0,6409.0,1434.0,434.0,109802.0,613.6,-0.59,English,14.89,Tier 2 City Customers,05-12-2024
NY-CMP-5053,Influencer,College Students,22.0,Google,,3967.0,1499.0,599.0,386954.0,,0.32,Bengali,6.26,Youth,16-02-2025
NY-CMP-48763,Email,College Students,26.0,YouTube,70403.0,8002.0,2217.0,1660.0,816720.0,,8.09,English,16.87,Working Women,25-02-2025
NY-CMP-53660,Social Media,Youth,13.0,"Facebook, Email",49217.0,6480.0,2073.0,1236.0,444960.0,204.72,0.76,Hindi,19.89,Premium Shoppers,09-12-2024
NY-CMP-14958,Paid Ads,Premium Shoppers,29.0,Instagram,65534.0,6058.0,2984.0,1929.0,1315578.0,,3.62,Bengali,16.74,Tier 2 City Customers,09-09-2024
NY-CMP-33074,Social Media,Tier 2 City Customers,22.0,"Google, YouTube",88655.0,,545.0,,203385.0,190.75,2.91,Bengali,3.71,Tier 2 City Customers,09-04-2025
NY-CMP-25257,Email,Working Women,19.0,"YouTube, Instagram, Facebook",39901.0,5876.0,3255.0,,1092600.0,27.04,15.64,Hindi,28.97,Working Women,24-05-2025
NY-CMP-30947,Influencer,Premium Shoppers,29.0,"YouTube, Google, Instagram",83837.0,10329.0,4058.0,3056.0,1833600.0,93.8,5.4,Hindi,20.81,Premium Shoppers,16-04-2025
NY-CMP-43943,Paid Ads,College Students,9.0,Google,58810.0,5688.0,1257.0,841.0,545809.0,146.42,3.43,English,13.24,Premium Shoppers,15-09-2024
NY-CMP-7921,Influencer,Youth,21.0,"YouTube, Facebook, Email",93335.0,3652.0,813.0,403.0,225680.0,592.73,-0.06,Tamil,5.22,Youth,21-03-2025
NY-CMP-45590,SEO,Premium Shoppers,17.0,"Google, YouTube",77209.0,3665.0,816.0,509.0,207163.0,536.51,-0.24,Tamil,6.46,Youth,25-09-2024
NY-CMP-8024,Paid Ads,Tier 2 City Customers,15.0,Email,55875.0,5547.0,2102.0,1103.0,719156.0,61.05,9.68,Bengali,15.66,Working Women,25-02-2025
NY-CMP-48156,Social Media,Youth,21.0,"Facebook, Email",50227.0,4312.0,1716.0,1351.0,687659.0,173.01,1.94,Tamil,14.69,Youth,28-11-2024
NY-CMP-48317,Influencer,Youth,8.0,"Instagram, Google, WhatsApp",76637.0,,4262.0,2719.0,1533516.0,79.98,6.05,Hindi,19.1,Premium Shoppers,04-11-2024
NY-CMP-53775,,College Students,9.0,Google,32214.0,4269.0,2506.0,1657.0,531897.0,123.92,1.59,Hindi,26.17,College Students,11-08-2024
NY-CMP-43047,Paid Ads,Premium Shoppers,30.0,"Email, Instagram",15182.0,1448.0,690.0,525.0,204225.0,356.25,0.09,Bengali,17.54,College Students,29-12-2024
NY-CMP-39873,Social Media,,21.0,Email,63654.0,,1947.0,1102.0,722912.0,190.76,2.44,Hindi,10.31,Tier 2 City Customers,06-04-2025
NY-CMP-51798,SEO,College Students,18.0,Email,42368.0,6180.0,,726.0,402930.0,158.9,2.49,Hindi,19.85,Premium Shoppers,21-01-2025
NY-CMP-4335,Social Media,Premium Shoppers,30.0,"Email, YouTube",60961.0,5031.0,2378.0,1332.0,839160.0,209.57,2.01,Tamil,14.34,College Students,05-07-2024
NY-CMP-36496,Social Media,,10.0,"Instagram, Google, YouTube",68283.0,9955.0,4833.0,3637.0,2029446.0,81.13,5.88,Bengali,26.98,Working Women,12-01-2025
NY-CMP-55914,,Tier 2 City Customers,7.0,Instagram,22840.0,1956.0,709.0,532.0,285152.0,108.55,3.94,Tamil,,Working Women,22-10-2024
NY-CMP-19843,Social Media,Youth,13.0,"WhatsApp, Email, Instagram",27766.0,1744.0,,217.0,69657.0,644.7,-0.5,English,9.02,Premium Shoppers,17-01-2025
NY-CMP-17176,Influencer,College Students,17.0,Email,25995.0,520.0,278.0,110.0,85470.0,1792.37,-0.57,Bengali,3.49,Premium Shoppers,21-04-2025
NY-CMP-22166,Paid Ads,Tier 2 City Customers,9.0,"Facebook, Email, YouTube",61825.0,6260.0,2121.0,1363.0,572460.0,97.68,3.3,Hindi,15.76,Working Women,30-07-2024
NY-CMP-21154,Paid Ads,College Students,27.0,"YouTube, WhatsApp, Google",81466.0,10846.0,6297.0,2297.0,1164579.0,124.87,3.06,Tamil,23.86,Premium Shoppers,29-10-2024
NY-CMP-11045,,College Students,10.0,"Facebook, YouTube, Instagram",79360.0,,4669.0,1952.0,1110688.0,80.12,6.1,,20.72,Premium Shoppers,23-12-2024
NY-CMP-18437,Email,Premium Shoppers,24.0,"Email, WhatsApp, Facebook",74990.0,6710.0,3189.0,,470560.0,179.45,0.89,Tamil,15.05,Working Women,07-04-2025
NY-CMP-51338,Influencer,Premium Shoppers,6.0,"Facebook, Google, WhatsApp",77682.0,8142.0,4827.0,2760.0,2208000.0,,36.48,Bengali,20.25,College Students,19-07-2024
NY-CMP-1212,Social Media,Premium Shoppers,17.0,WhatsApp,17785.0,1035.0,373.0,284.0,59072.0,258.37,-0.19,Bengali,9.51,Tier 2 City Customers,13-04-2025
NY-CMP-40271,Paid Ads,Working Women,6.0,"Instagram, Facebook",77970.0,5064.0,2195.0,1628.0,569800.0,179.58,0.95,English,11.4,Premium Shoppers,14-11-2024
NY-CMP-1080,Email,Working Women,6.0,"Email, Google",,,1912.0,1166.0,,,6.08,Bengali,13.53,Youth,09-03-2025
NY-CMP-46334,Email,Youth,9.0,Google,65187.0,4356.0,1862.0,1333.0,282596.0,150.83,0.41,Hindi,11.58,Premium Shoppers,24-10-2024
NY-CMP-53803,Email,Working Women,22.0,Google,19180.0,,1561.0,1116.0,777852.0,72.18,8.66,English,27.66,College Students,25-07-2024
NY-CMP-6090,Email,Premium Shoppers,12.0,"YouTube, Instagram, WhatsApp",67455.0,4095.0,1085.0,706.0,436308.0,234.43,1.64,Tamil,8.73,Premium Shoppers,18-10-2024
NY-CMP-8168,Social Media,College Students,18.0,"Google, Email",83856.0,12249.0,6598.0,4705.0,3255860.0,15.49,43.66,Hindi,28.09,Tier 2 City Customers,25-01-2025
NY-CMP-29929,Email,Tier 2 City Customers,22.0,"Instagram, Email, Google",22724.0,715.0,332.0,113.0,42149.0,1335.12,-0.72,Bengali,5.1,Working Women,27-10-2024
NY-CMP-8149,Influencer,Tier 2 City Customers,9.0,"Email, Instagram, Facebook",89557.0,6745.0,3373.0,2022.0,920010.0,33.72,12.49,English,13.56,Tier 2 City Customers,27-07-2024
NY-CMP-48887,SEO,Premium Shoppers,26.0,"Email, Facebook, Google",12532.0,883.0,369.0,124.0,45012.0,407.6,-0.11,Tamil,10.98,College Students,13-03-2025
NY-CMP-7705,Email,Premium Shoppers,5.0,Google,17809.0,654.0,171.0,70.0,27370.0,1976.24,-0.8,English,5.03,Youth,10-09-2024
NY-CMP-25768,Influencer,Youth,30.0,"Instagram, Google",67728.0,3156.0,1358.0,782.0,563040.0,169.81,3.24,Tamil,7.82,College Students,06-07-2024
NY-CMP-3331,SEO,College Students,17.0,,95251.0,6402.0,2957.0,2086.0,1047172.0,91.22,4.5,English,12.02,Premium Shoppers,11-11-2024
NY-CMP-24787,Influencer,Tier 2 City Customers,,Instagram,22967.0,2589.0,733.0,429.0,208494.0,,-0.21,English,16.33,Tier 2 City Customers,
NY-CMP-48008,Influencer,Working Women,14.0,Email,76429.0,10202.0,,1595.0,682660.0,101.62,3.21,English,19.81,College Students,23-01-2025
NY-CMP-20826,Paid Ads,Youth,10.0,WhatsApp,66177.0,4949.0,2590.0,1310.0,965470.0,159.52,3.62,Tamil,13.37,Working Women,
NY-CMP-15967,Email,Tier 2 City Customers,,,53184.0,3090.0,1038.0,317.0,143918.0,606.35,-0.25,English,,Youth,04-11-2024
NY-CMP-39017,SEO,Tier 2 City Customers,28.0,"Facebook, YouTube",16108.0,,348.0,203.0,53998.0,263.58,0.01,English,10.1,College Students,26-02-2025
NY-CMP-22724,Social Media,Working Women,30.0,"YouTube, Email",81140.0,6680.0,4003.0,2772.0,1582812.0,98.62,4.79,Bengali,16.58,Tier 2 City Customers,21-02-2025
NY-CMP-47333,Influencer,Tier 2 City Customers,28.0,"Facebook, Instagram",65195.0,4172.0,2410.0,1659.0,990423.0,134.88,3.43,English,12.64,Tier 2 City Customers,09-01-2025
NY-CMP-8250,Influencer,Tier 2 City Customers,12.0,"YouTube, Facebook",37363.0,1351.0,462.0,231.0,,,-0.26,English,5.47,Working Women,21-04-2025
NY-CMP-30015,Email,Working Women,6.0,"Email, Google",19312.0,2195.0,889.0,646.0,368866.0,111.35,4.13,Hindi,19.31,College Students,14-08-2024
NY-CMP-11268,SEO,Tier 2 City Customers,18.0,"Instagram, YouTube",70487.0,7408.0,1793.0,864.0,677376.0,340.08,1.31,English,14.28,Premium Shoppers,14-02-2025
NY-CMP-19198,SEO,Premium Shoppers,26.0,Google,89770.0,9180.0,4648.0,3076.0,1944032.0,17.24,35.66,Hindi,18.83,College Students,28-11-2024
NY-CMP-38027,Email,,18.0,WhatsApp,29542.0,,569.0,288.0,157248.0,636.34,-0.14,Hindi,11.78,College Students,24-02-2025
NY-CMP-13335,SEO,College Students,25.0,"YouTube, Facebook",94094.0,2603.0,947.0,600.0,245400.0,209.29,0.95,Bengali,4.41,Youth,
NY-CMP-19480,SEO,Working Women,7.0,"Email, Instagram, Facebook",36897.0,3862.0,1736.0,1116.0,889452.0,224.06,2.56,Bengali,18.2,Working Women,03-06-2025
NY-CMP-10433,,Working Women,28.0,"WhatsApp, YouTube",79454.0,9893.0,3139.0,2485.0,1799140.0,120.05,5.03,Hindi,19.53,Premium Shoppers,03-03-2025
NY-CMP-46682,Influencer,Tier 2 City Customers,28.0,YouTube,18637.0,2256.0,1192.0,426.0,201072.0,350.45,0.35,,20.79,College Students,19-05-2025
NY-CMP-18002,SEO,College Students,19.0,"Instagram, Google",78397.0,6534.0,1487.0,1173.0,712011.0,60.43,9.05,English,11.73,Working Women,29-11-2024
NY-CMP-11504,Social Media,Youth,24.0,Google,54156.0,7182.0,3130.0,2145.0,654225.0,121.53,1.51,,23.0,College Students,22-02-2025
NY-CMP-26919,Social Media,Working Women,18.0,"WhatsApp, Instagram",70576.0,9975.0,5604.0,2803.0,1224911.0,33.67,11.98,Hindi,26.05,Tier 2 City Customers,08-03-2025
NY-CMP-4426,Influencer,Premium Shoppers,14.0,"Email, Google, WhatsApp",88154.0,4791.0,1384.0,808.0,598728.0,367.49,1.02,Tamil,7.92,Premium Shoppers,01-09-2024
NY-CMP-42567,SEO,College Students,7.0,"Instagram, YouTube",42784.0,1066.0,445.0,336.0,218064.0,414.35,0.57,,4.32,College Students,04-05-2025
NY-CMP-33898,,College Students,22.0,"Facebook, Email",78404.0,6852.0,2434.0,1752.0,1338528.0,153.27,3.98,Bengali,14.08,Tier 2 City Customers,24-03-2025
NY-CMP-50141,SEO,Tier 2 City Customers,,"Facebook, Email, Instagram",37615.0,4197.0,989.0,316.0,212036.0,781.74,-0.14,Bengali,14.63,Youth,19-11-2024
NY-CMP-28661,SEO,Tier 2 City Customers,19.0,Email,16600.0,727.0,303.0,226.0,170856.0,366.93,1.06,,7.57,College Students,09-04-2025
NY-CMP-49401,Social Media,Premium Shoppers,19.0,"WhatsApp, Facebook, Google",54088.0,2068.0,980.0,694.0,456652.0,275.65,1.39,Bengali,6.92,Youth,31-05-2025
NY-CMP-7188,SEO,College Students,26.0,"Instagram, Facebook, WhatsApp",12158.0,1492.0,775.0,317.0,82420.0,533.38,,Hindi,21.25,,11-10-2024
NY-CMP-33578,Influencer,Youth,,YouTube,89653.0,2814.0,1581.0,744.0,491784.0,376.66,,English,5.73,Premium Shoppers,25-04-2025
NY-CMP-23806,Social Media,Working Women,8.0,YouTube,89701.0,4500.0,1981.0,1325.0,1005675.0,52.68,13.41,Hindi,8.7,Youth,09-08-2024
NY-CMP-37958,Social Media,Tier 2 City Customers,17.0,"Google, Instagram",71198.0,1953.0,1076.0,718.0,538500.0,188.92,2.97,Hindi,5.26,Youth,09-12-2024
NY-CMP-40609,Paid Ads,Youth,5.0,"Google, YouTube",78349.0,2542.0,921.0,448.0,347200.0,222.17,2.49,English,4.99,Youth,20-08-2024
NY-CMP-13403,SEO,Youth,28.0,WhatsApp,63578.0,5053.0,1546.0,955.0,622660.0,84.83,6.69,English,11.88,Working Women,03-09-2024
NY-CMP-37841,Paid Ads,Tier 2 City Customers,18.0,YouTube,26101.0,3193.0,1262.0,415.0,92960.0,644.59,-0.65,Tamil,18.66,Tier 2 City Customers,14-03-2025
NY-CMP-26070,Social Media,Tier 2 City Customers,29.0,WhatsApp,74876.0,2440.0,939.0,576.0,357696.0,192.01,2.23,English,5.28,College Students,16-10-2024
NY-CMP-32392,Influencer,College Students,12.0,Email,91181.0,6102.0,3380.0,1118.0,866450.0,248.81,2.11,English,11.63,Tier 2 City Customers,01-11-2024
NY-CMP-25381,,Working Women,12.0,WhatsApp,12193.0,1067.0,509.0,288.0,123552.0,1006.33,-0.57,Tamil,15.29,College Students,10-10-2024
NY-CMP-25924,Paid Ads,College Students,19.0,"Instagram, WhatsApp, YouTube",52779.0,6068.0,2627.0,1859.0,546546.0,58.46,4.03,Tamil,20.0,Working Women,28-09-2024
NY-CMP-44510,Social Media,Tier 2 City Customers,15.0,Instagram,48786.0,4549.0,,1085.0,250635.0,59.34,2.89,Bengali,16.61,Tier 2 City Customers,14-11-2024
NY-CMP-16807,Email,College Students,16.0,Facebook,92880.0,11401.0,5666.0,2249.0,1167231.0,36.68,13.15,English,20.8,Youth,05-03-2025
NY-CMP-3072,Email,Working Women,9.0,YouTube,69891.0,3847.0,1640.0,844.0,281052.0,337.45,-0.01,Tamil,9.06,Tier 2 City Customers,20-05-2025
NY-CMP-8200,Influencer,Tier 2 City Customers,5.0,"Facebook, WhatsApp, Instagram",47230.0,1364.0,699.0,248.0,180048.0,1155.16,,English,4.89,Youth,23-02-2025
NY-CMP-11218,Influencer,College Students,8.0,"YouTube, Google, Facebook",33268.0,3614.0,1897.0,1223.0,380353.0,202.45,0.54,Tamil,20.24,Youth,27-12-2024
